Nr;Color;Sensor0;Red0;Green0;Blue0;Intensity0;Sensor1;Red1;Green1;Blue1;Intensity1
121029;Yellow;0;18;21;15;5;1;34;32;28;11
121030;Yellow;0;18;21;15;5;1;34;35;28;10
121031;Yellow;0;18;21;15;5;1;34;35;28;11
121032;Yellow;0;18;21;15;5;1;34;35;28;11
121033;Yellow;0;18;21;15;5;1;34;35;28;11
121034;Yellow;0;18;21;15;5;1;34;35;28;10
121035;Yellow;0;18;21;15;5;1;34;35;28;10
121036;Yellow;0;18;21;15;5;1;34;35;28;11
121037;Yellow;0;18;21;15;5;1;34;35;28;11
121038;Yellow;0;18;21;15;5;1;34;35;28;11
121039;Yellow;0;18;21;16;5;1;34;35;28;11
121040;Yellow;0;18;21;15;5;1;34;35;28;10
121041;Yellow;0;18;21;15;5;1;34;35;28;11
121042;Yellow;0;18;21;15;5;1;34;35;28;11
121043;Yellow;0;18;21;15;5;1;34;35;28;10
121044;Yellow;0;18;21;15;5;1;34;35;28;11
121045;Yellow;0;18;21;15;5;1;34;35;28;11
121046;Yellow;0;20;21;15;5;1;34;35;28;11
121047;Yellow;0;18;21;15;5;1;34;35;28;10
121048;Yellow;0;18;20;15;5;1;34;35;28;11
121049;Yellow;0;21;21;15;5;1;34;35;28;11
121050;Yellow;0;18;21;16;5;1;34;35;28;11
121051;Yellow;0;18;21;15;5;1;34;35;28;11
121052;Yellow;0;18;21;15;5;1;34;35;28;10
121053;Yellow;0;18;21;15;5;1;34;35;28;11
121054;Yellow;0;18;21;15;5;1;34;35;28;11
121055;Yellow;0;18;21;15;5;1;34;35;28;10
121056;Yellow;0;18;21;15;5;1;34;35;28;10
121057;Yellow;0;18;21;15;5;1;34;35;28;11
121058;Yellow;0;18;21;15;5;1;34;36;28;11
121059;Yellow;0;18;21;15;5;1;34;35;28;11
121060;Yellow;0;18;21;15;5;1;34;35;28;11
121061;Yellow;0;18;21;15;5;1;34;35;28;11
121062;Yellow;0;18;21;15;5;1;34;35;28;10
121063;Yellow;0;18;21;15;5;1;34;35;28;11
121064;Yellow;0;18;21;15;5;1;34;36;28;10
121065;Yellow;0;18;21;15;5;1;34;35;28;11
121066;Yellow;0;18;21;15;5;1;34;35;28;10
121067;Yellow;0;18;21;15;5;1;34;35;28;10
121068;Yellow;0;18;21;15;5;1;34;35;28;11
121069;Yellow;0;18;21;15;5;1;34;35;28;10
121070;Yellow;0;18;21;15;5;1;34;35;28;10
121071;Yellow;0;18;21;15;5;1;34;41;28;11
121072;Yellow;0;18;21;15;5;1;32;35;28;11
121073;Yellow;0;18;21;15;5;1;34;35;28;10
121074;Yellow;0;18;21;15;5;1;34;35;28;11
121075;Yellow;0;18;21;15;5;1;34;35;28;11
121076;Yellow;0;18;21;15;5;1;35;35;28;11
121077;Yellow;0;18;21;15;5;1;34;35;28;10
121078;Yellow;0;18;21;15;5;1;34;35;28;10
121079;Yellow;0;18;21;15;5;1;34;35;28;11
121080;Yellow;0;18;21;15;5;1;34;35;28;11
121081;Yellow;0;18;21;15;5;1;34;35;28;10
121082;Yellow;0;18;21;16;5;1;34;35;28;11
121083;Yellow;0;18;21;15;5;1;34;35;28;11
121084;Yellow;0;18;21;15;5;1;34;35;28;10
121085;Yellow;0;18;21;15;5;1;34;35;28;11
121086;Yellow;0;18;21;15;5;1;34;35;28;11
121087;Yellow;0;18;21;16;5;1;34;35;28;11
121088;Yellow;0;18;21;15;5;1;34;35;28;10
121089;Yellow;0;18;21;15;5;1;34;35;28;11
121090;Yellow;0;18;21;15;5;1;34;35;28;11
121091;Yellow;0;18;21;15;5;1;34;35;28;10
121092;Yellow;0;18;21;15;5;1;34;35;28;11
121093;Yellow;0;18;21;16;5;1;34;35;28;11
121094;Yellow;0;18;21;15;5;1;34;35;28;11
121095;Yellow;0;18;21;16;5;1;34;35;28;11
121096;Yellow;0;18;14;15;5;1;34;35;28;10
121097;Yellow;0;18;21;15;5;1;34;35;28;11
121098;Yellow;0;18;21;15;5;1;34;35;28;10
121099;Yellow;0;18;21;15;5;1;34;35;28;11
121100;Yellow;0;18;21;15;5;1;34;35;28;11
121101;Yellow;0;18;21;15;5;1;34;35;28;10
121102;Yellow;0;18;21;15;5;1;34;35;28;11
121103;Yellow;0;18;21;15;5;1;34;35;28;10
121104;Yellow;0;18;21;16;5;1;34;35;28;11
121105;Yellow;0;18;21;15;5;1;34;35;28;10
121106;Yellow;0;18;21;15;5;1;34;35;29;11
121107;Yellow;0;18;21;15;5;1;34;35;28;11
121108;Yellow;0;18;21;15;5;1;34;35;28;10
121109;Yellow;0;18;21;15;5;1;34;35;28;10
121110;Yellow;0;18;21;15;5;1;34;35;28;10
121111;Yellow;0;22;21;16;5;1;34;35;28;10
121112;Yellow;0;18;21;16;5;1;34;35;28;11
141513;Red;0;32;40;30;10;1;35;36;28;11
141514;Red;0;32;29;31;10;1;35;36;28;11
141515;Red;0;31;39;30;10;1;35;36;28;11
141516;Red;0;32;39;30;10;1;34;36;28;11
141517;Red;0;32;40;30;11;1;34;36;28;11
141518;Red;0;32;40;30;11;1;35;36;28;11
141519;Red;0;32;40;30;10;1;35;36;28;11
141520;Red;0;32;40;30;10;1;35;36;28;11
141521;Red;0;31;39;30;10;1;35;36;28;11
141522;Red;0;32;39;30;10;1;35;36;28;11
141523;Red;0;32;40;30;10;1;35;36;28;11
141524;Red;0;32;40;30;11;1;35;36;28;11
141525;Red;0;32;40;30;10;1;35;36;28;11
141526;Red;0;31;39;30;10;1;35;36;29;11
141527;Red;0;32;39;30;10;1;35;36;28;11
141528;Red;0;31;40;30;10;1;35;36;28;11
141529;Red;0;32;40;30;10;1;35;36;28;11
141530;Red;0;32;40;29;11;1;35;36;28;11
141531;Red;0;32;40;30;10;1;35;36;28;11
141532;Red;0;32;39;30;10;1;34;36;28;11
141533;Red;0;31;39;30;10;1;35;36;28;11
141534;Red;0;31;40;30;10;1;34;36;28;11
141535;Red;0;31;40;30;10;1;34;36;28;11
141536;Red;0;32;40;30;10;1;35;36;28;11
141537;Red;0;32;40;30;10;1;34;36;28;11
141538;Red;0;31;39;30;10;1;34;36;28;11
141539;Red;0;31;39;30;10;1;34;36;28;11
141540;Red;0;32;39;30;10;1;34;36;28;11
141541;Red;0;32;40;30;10;1;34;36;28;11
141542;Red;0;32;40;30;10;1;34;36;28;11
141543;Red;0;31;39;30;10;1;34;36;28;11
141544;Red;0;31;39;30;10;1;34;36;28;11
141545;Red;0;31;40;30;11;1;34;36;28;11
141546;Red;0;32;40;30;10;1;34;36;28;11
141547;Red;0;32;39;30;10;1;34;36;28;11
141548;Red;0;32;40;30;10;1;35;36;28;11
141549;Red;0;32;39;30;10;1;35;36;28;11
141550;Red;0;31;39;30;10;1;40;36;28;11
141551;Red;0;31;40;30;10;1;35;36;28;11
141552;Red;0;32;39;31;10;1;42;36;28;11
141553;Red;0;32;40;30;10;1;34;36;28;11
141554;Red;0;32;39;30;10;1;34;36;28;11
141555;Red;0;32;39;30;10;1;34;36;28;11
141556;Red;0;31;39;30;11;1;34;36;28;11
141557;Red;0;32;40;30;10;1;34;36;28;11
141558;Red;0;32;40;30;11;1;34;36;28;11
141559;Red;0;32;40;30;11;1;34;36;28;11
141560;Red;0;32;39;30;10;1;34;36;28;11
141561;Red;0;38;39;30;10;1;34;35;28;11
141562;Red;0;32;40;30;10;1;34;36;28;11
141563;Red;0;32;40;30;10;1;34;36;28;11
141564;Red;0;32;40;30;11;1;34;36;28;11
141565;Red;0;31;39;30;10;1;34;35;28;11
141566;Red;0;31;39;30;10;1;34;35;28;11
141567;Red;0;32;39;30;10;1;34;35;28;8
141568;Red;0;31;40;31;10;1;34;35;28;11
141569;Red;0;32;40;30;10;1;34;35;28;11
141570;Red;0;32;40;30;10;1;34;36;28;11
141571;Red;0;32;39;30;10;1;34;35;27;11
141572;Red;0;31;39;30;10;1;34;35;27;11
141573;Red;0;32;39;30;11;1;34;35;28;11
141574;Red;0;32;40;30;11;1;34;35;28;11
141575;Red;0;32;40;30;10;1;34;35;28;11
141576;Red;0;31;40;30;10;1;34;35;28;10
141577;Red;0;32;39;30;10;1;39;35;28;11
141578;Red;0;31;39;30;10;1;34;35;28;10
141579;Red;0;32;36;31;10;1;34;35;28;11
141580;Red;0;32;40;31;10;1;34;35;28;10
141581;Red;0;32;40;30;10;1;34;35;27;10
141582;Red;0;32;40;30;10;1;34;35;27;11
141583;Red;0;32;39;30;10;1;34;35;27;10
141584;Red;0;31;39;30;10;1;34;35;27;11
141585;Red;0;32;40;30;11;1;34;35;27;11
141586;Red;0;32;40;31;10;1;34;35;29;11
141587;Red;0;32;40;30;10;1;34;35;27;11
141588;Red;0;32;39;30;10;1;34;35;27;11
141589;Red;0;32;39;30;10;1;34;35;28;10
141590;Red;0;31;40;30;10;1;34;35;27;10
141591;Red;0;32;40;31;11;1;34;35;27;10
141592;Red;0;32;40;30;10;1;34;35;27;10
141593;Red;0;32;40;30;10;1;34;35;27;10
141594;Red;0;32;39;30;10;1;34;35;27;10
141595;Red;0;32;39;30;10;1;34;35;27;10
141596;Red;0;28;40;30;15;1;34;35;27;10
141597;Red;0;32;40;30;10;1;34;35;27;10
141598;Red;0;32;40;30;11;1;34;35;27;10
141599;Red;0;32;39;30;10;1;34;35;27;10
141600;Red;0;31;39;30;10;1;34;35;27;11
141601;Red;0;32;39;30;10;1;34;35;27;10
141602;Red;0;31;33;30;10;1;34;35;27;10
141603;Red;0;32;40;30;10;1;34;35;27;10
141604;Red;0;32;40;30;11;1;34;35;27;10
141605;Red;0;32;39;30;10;1;34;35;27;10
141606;Red;0;32;39;30;10;1;34;35;27;11
141607;Red;0;32;40;30;10;1;34;35;27;10
141608;Red;0;32;40;31;10;1;27;35;27;11
141609;Red;0;32;40;30;10;1;34;28;27;10
141610;Red;0;38;39;30;5;1;34;35;27;10
141611;Red;0;32;39;30;10;1;34;35;27;10
141612;Red;0;35;39;30;10;1;34;35;27;10
141613;Red;0;32;46;31;10;1;34;35;27;10
141614;Red;0;32;40;31;11;1;34;35;27;10
141615;Red;0;32;40;30;10;1;34;35;27;10
141616;Red;0;32;40;30;10;1;33;35;27;10
141617;Red;0;31;39;30;10;1;34;35;27;11
141618;Red;0;32;40;31;10;1;34;35;27;10
141619;Red;0;32;40;30;11;1;34;35;27;10
141620;Red;0;32;40;30;11;1;34;35;27;10
141621;Red;0;32;40;30;10;1;34;35;27;10
141622;Red;0;32;39;30;10;1;33;35;27;10
141623;Red;0;31;39;26;10;1;34;35;27;10
141624;Red;0;32;40;30;10;1;34;35;27;10
141625;Red;0;32;40;31;11;1;33;35;27;10
141626;Red;0;32;40;30;10;1;34;35;27;11
141627;Red;0;30;39;30;10;1;34;35;27;10
141628;Red;0;32;39;30;10;1;34;35;27;10
141629;Red;0;32;40;30;10;1;34;35;27;10
141630;Red;0;32;40;30;10;1;34;35;27;10
141631;Red;0;32;40;30;11;1;34;35;27;10
141632;Red;0;32;40;31;10;1;34;35;27;10
141633;Red;0;32;40;30;10;1;33;35;27;10
141634;Red;0;31;39;30;10;1;34;35;27;10
141635;Red;0;32;40;30;11;1;34;35;27;10
141636;Red;0;32;40;27;10;1;34;35;27;10
141637;Red;0;32;40;30;11;1;34;35;27;10
141638;Red;0;32;40;30;11;1;34;35;27;10
141639;Red;0;32;39;30;10;1;33;34;27;10
141640;Red;0;32;40;30;10;1;34;34;27;10
141641;Red;0;32;40;30;10;1;33;35;27;10
141642;Red;0;32;40;30;11;1;33;35;27;10
141643;Red;0;32;40;30;11;1;33;35;27;10
141644;Red;0;32;40;30;10;1;33;35;27;10
141645;Red;0;32;39;30;10;1;33;35;27;10
141646;Red;0;32;40;30;10;1;33;35;27;10
141647;Red;0;32;40;30;11;1;33;37;27;10
141648;Red;0;32;40;31;11;1;34;35;27;10
141649;Red;0;32;40;31;11;1;33;34;27;10
141650;Red;0;32;39;30;10;1;33;34;27;10
141651;Red;0;32;39;30;10;1;33;34;27;10
141652;Red;0;32;40;31;11;1;33;35;27;10
141653;Red;0;32;40;30;10;1;33;35;27;10
141654;Red;0;32;40;30;10;1;33;35;27;10
141655;Red;0;32;40;30;11;1;33;35;27;10
141656;Red;0;32;39;30;10;1;33;34;27;10
141657;Red;0;32;39;30;10;1;33;34;27;10
141658;Red;0;32;40;30;10;1;33;35;27;10
141659;Red;0;32;40;30;10;1;34;35;27;10
141660;Red;0;32;40;31;11;1;33;35;27;10
141661;Red;0;32;39;30;7;1;33;35;27;10
141662;Red;0;32;39;30;10;1;33;31;27;10
141663;Red;0;32;39;31;10;1;33;35;27;10
141664;Red;0;32;40;30;11;1;33;35;27;10
141665;Red;0;32;40;30;11;1;38;35;27;3
141666;Red;0;32;40;31;10;1;34;35;27;10
141667;Red;0;32;39;30;10;1;33;35;27;10
141668;Red;0;32;39;30;10;1;33;35;27;10
141669;Red;0;32;40;30;10;1;34;35;27;10
141670;Red;0;32;40;30;11;1;33;35;27;10
141671;Red;0;32;40;30;10;1;34;35;27;10
141672;Red;0;32;40;30;10;1;34;35;27;10
141673;Red;0;32;39;30;10;1;34;35;27;10
141674;Red;0;31;39;30;10;1;34;35;27;10
141675;Red;0;32;40;30;11;1;33;35;27;10
141676;Red;0;32;40;31;11;1;33;35;27;10
141677;Red;0;32;40;31;10;1;34;35;27;10
141678;Red;0;32;39;30;10;1;33;35;27;10
141679;Red;0;31;39;30;10;1;34;35;27;10
141680;Red;0;32;40;31;11;1;34;35;27;10
141681;Red;0;32;40;30;10;1;34;35;27;10
141682;Red;0;32;40;31;10;1;34;35;27;10
141683;Red;0;32;40;31;10;1;34;35;27;10
141684;Red;0;32;39;30;10;1;34;35;27;10
141685;Red;0;32;39;30;10;1;33;35;27;10
141686;Red;0;32;40;30;10;1;34;35;27;13
141687;Red;0;32;40;30;11;1;34;35;27;11
141688;Red;0;32;40;30;10;1;34;35;27;11
141689;Red;0;32;40;30;10;1;33;35;27;10
141690;Red;0;32;39;30;10;1;41;35;27;10
141691;Red;0;32;39;30;10;1;34;35;27;10
141692;Red;0;32;40;30;10;1;34;35;27;10
141693;Red;0;32;40;30;11;1;34;35;27;10
141694;Red;0;32;40;31;10;1;33;34;27;10
141695;Red;0;32;39;30;10;1;33;34;27;10
141696;Red;0;32;39;30;10;1;34;35;27;10
141697;Red;0;32;40;30;10;1;34;35;27;10
141698;Red;0;32;40;30;10;1;34;35;27;10
141699;Red;0;32;40;30;11;1;34;35;27;10
141700;Red;0;32;40;30;10;1;33;35;27;10
141701;Red;0;32;39;30;10;1;34;35;27;10
141702;Red;0;32;39;30;10;1;34;35;27;10
141703;Red;0;32;40;31;10;1;34;35;27;10
141704;Red;0;32;40;31;10;1;34;35;27;10
141705;Red;0;32;40;30;10;1;34;35;27;10
141706;Red;0;29;40;30;10;1;34;35;27;10
141707;Red;0;32;39;30;10;1;33;35;27;10
141708;Red;0;32;39;30;10;1;33;35;27;10
141709;Red;0;32;40;31;10;1;34;35;27;10
141710;Red;0;32;40;31;11;1;33;35;27;10
141711;Red;0;32;40;31;10;1;34;35;27;10
141712;Red;0;32;39;30;10;1;33;35;27;5
141713;Red;0;32;39;30;10;1;33;35;27;10
141714;Red;0;32;39;31;10;1;33;35;27;10
141715;Red;0;32;40;31;10;1;33;35;27;10
141716;Red;0;32;40;31;10;1;34;35;27;10
141717;Red;0;32;40;31;10;1;33;35;27;10
141718;Red;0;32;35;30;10;1;33;34;27;10
141719;Red;0;32;39;30;10;1;33;35;27;10
141720;Red;0;32;40;30;10;1;33;35;27;10
141721;Red;0;32;40;30;11;1;33;35;27;10
141722;Red;0;32;40;31;11;1;33;35;27;10
141723;Red;0;37;40;30;11;1;33;35;27;10
141724;Red;0;32;39;30;10;1;34;35;27;10
141725;Red;0;33;39;30;10;1;33;35;27;10
141726;Red;0;32;40;31;10;1;33;35;27;10
141727;Red;0;32;40;30;11;1;33;35;27;10
141728;Red;0;32;40;30;10;1;33;42;27;10
141729;Red;0;32;39;30;10;1;33;35;27;10
141730;Red;0;32;39;30;10;1;33;34;27;10
141731;Red;0;31;40;31;10;1;34;35;27;10
141732;Red;0;32;40;30;10;1;34;35;27;10
141733;Red;0;32;40;30;10;1;34;35;27;10
141734;Red;0;32;40;30;10;1;33;35;27;10
141735;Red;0;32;39;30;10;1;34;35;27;10
141736;Red;0;32;39;30;10;1;34;35;27;10
141737;Red;0;32;40;30;10;1;33;35;27;10
141738;Red;0;32;40;30;10;1;33;35;27;10
141739;Red;0;32;40;30;10;1;33;35;27;10
141740;Red;0;32;40;30;10;1;34;35;27;10
141741;Red;0;32;39;30;10;1;34;35;27;10
141742;Red;0;31;39;30;11;1;33;35;27;10
141743;Red;0;31;40;31;10;1;34;35;27;10
141744;Red;0;32;40;31;10;1;34;35;27;10
141745;Red;0;32;40;31;10;1;34;35;27;10
141746;Red;0;32;39;30;10;1;34;35;27;10
141747;Red;0;32;39;30;10;1;33;35;27;10
141748;Red;0;32;40;30;10;1;34;35;27;10
141749;Red;0;32;40;30;10;1;34;35;27;10
141750;Red;0;32;40;31;11;1;33;35;27;11
141751;Red;0;32;40;30;10;1;34;35;27;10
141752;Red;0;32;39;30;10;1;33;35;27;10
141753;Red;0;32;39;30;10;1;34;35;27;10
141754;Red;0;32;40;31;10;1;34;35;27;10
141755;Red;0;32;40;30;11;1;34;35;27;11
141756;Red;0;32;40;30;10;1;34;35;27;10
141757;Red;0;32;39;30;10;1;34;35;27;10
141758;Red;0;31;39;30;10;1;34;35;27;10
141759;Red;0;32;40;30;11;1;34;35;27;10
141760;Red;0;32;40;30;10;1;34;35;27;11
141761;Red;0;32;40;30;10;1;34;35;27;10
141762;Red;0;32;40;30;10;1;34;35;27;10
141763;Red;0;31;39;30;10;1;34;35;27;10
141764;Red;0;32;39;30;10;1;34;35;27;10
141765;Red;0;32;39;30;11;1;34;35;27;10
141766;Red;0;32;40;30;10;1;34;35;28;10
141767;Red;0;32;39;30;10;1;34;35;27;11
141768;Red;0;32;39;30;10;1;34;35;27;10
141769;Red;0;31;39;30;10;1;34;35;27;11
141770;Red;0;31;39;30;10;1;34;35;27;11
141771;Red;0;31;40;28;10;1;34;35;28;10
141772;Red;0;31;40;30;11;1;34;35;27;10
141773;Red;0;32;40;30;10;1;34;35;27;10
141774;Red;0;32;39;30;10;1;34;35;27;11
141775;Red;0;32;39;30;10;1;34;35;27;10
141776;Red;0;32;40;30;10;1;34;35;27;10
141777;Red;0;31;40;30;10;1;34;35;27;10
141778;Red;0;32;40;30;10;1;34;35;27;11
141779;Red;0;32;40;30;10;1;34;35;27;10
141780;Red;0;32;39;30;10;1;34;35;28;10
141781;Red;0;32;39;30;10;1;34;35;27;10
141782;Red;0;32;40;30;10;1;34;35;27;10
141783;Red;0;32;40;30;10;1;34;35;27;11
141784;Red;0;32;40;31;10;1;34;35;28;11
141785;Red;0;32;39;30;10;1;34;35;27;11
141786;Red;0;32;39;30;10;1;34;35;27;10
141787;Red;0;31;39;30;11;1;34;35;27;11
141788;Red;0;32;40;30;10;1;34;35;27;11
141789;Red;0;32;40;30;11;1;34;35;27;11
141790;Red;0;32;39;30;10;1;34;35;27;11
141791;Red;0;32;39;30;10;1;34;35;27;10
141792;Red;0;32;39;30;10;1;34;35;27;10
141793;Red;0;32;40;30;10;1;34;35;27;10
141794;Red;0;31;40;30;11;1;34;35;27;10
141795;Red;0;32;40;30;10;1;34;35;27;10
141796;Red;0;32;40;30;10;1;34;35;27;10
141797;Red;0;32;39;30;10;1;39;35;27;8
141798;Red;0;32;39;30;11;1;34;35;27;10
141799;Red;0;32;40;30;10;1;34;35;27;10
141800;Red;0;32;40;30;10;1;34;35;27;10
141801;Red;0;32;39;30;10;1;34;35;27;10
141802;Red;0;32;39;30;10;1;34;35;27;10
141803;Red;0;32;39;30;10;1;34;35;27;10
141804;Red;0;31;40;30;10;1;34;35;27;11
141805;Red;0;32;40;30;11;1;34;35;27;10
141806;Red;0;32;40;31;10;1;34;35;27;10
141807;Red;0;32;40;31;10;1;34;35;27;10
141808;Red;0;31;39;30;10;1;34;35;27;10
141809;Red;0;32;39;30;10;1;34;35;27;11
141810;Red;0;32;40;30;11;1;34;35;27;11
141811;Red;0;32;40;30;10;1;34;35;28;10
141812;Red;0;32;40;30;10;1;34;35;28;10
141813;Red;0;32;40;30;10;1;34;35;27;10
141814;Red;0;31;39;30;10;1;34;35;27;11
141815;Red;0;32;39;30;11;1;34;35;27;11
141816;Red;0;31;40;30;10;1;34;35;28;10
141817;Red;0;32;40;30;10;1;34;35;28;11
141818;Red;0;32;39;30;10;1;34;35;27;11
141819;Red;0;31;39;30;10;1;34;35;28;11
141820;Red;0;31;39;30;10;1;34;35;28;10
141821;Red;0;32;40;30;10;1;34;35;28;11
141822;Red;0;32;40;30;10;1;32;35;27;10
141823;Red;0;32;40;30;10;1;34;35;28;11
141824;Red;0;32;40;30;10;1;34;35;28;11
141825;Red;0;32;39;30;10;1;34;35;28;11
141826;Red;0;32;39;30;10;1;42;35;28;11
141827;Red;0;31;40;30;10;1;34;35;28;11
141828;Red;0;31;39;30;10;1;34;35;28;11
141829;Red;0;32;40;30;10;1;34;35;28;11
141830;Red;0;32;39;30;10;1;34;35;28;10
141831;Red;0;31;39;30;10;1;34;35;21;11
141832;Red;0;31;40;30;10;1;34;36;28;11
141833;Red;0;32;40;30;10;1;34;36;28;11
141834;Red;0;32;40;30;10;1;34;36;28;11
141835;Red;0;31;40;30;10;1;34;36;28;11
141836;Red;0;31;39;30;10;1;34;35;28;11
141837;Red;0;32;39;30;10;1;34;35;28;11
141838;Red;0;31;40;30;10;1;34;36;28;11
141839;Red;0;32;40;30;10;1;34;36;28;11
141840;Red;0;32;40;31;10;1;34;36;28;11
141841;Red;0;32;39;30;10;1;34;36;28;11
141842;Red;0;32;39;30;10;1;34;35;28;11
141843;Red;0;31;39;30;10;1;34;36;28;11
141844;Red;0;32;40;30;10;1;34;36;28;11
141845;Red;0;31;39;30;10;1;34;36;28;11
141846;Red;0;32;39;30;10;1;34;36;28;11
141847;Red;0;31;39;30;10;1;34;36;28;11
141848;Red;0;32;39;30;10;1;34;36;28;11
141849;Red;0;31;40;30;10;1;27;36;28;13
141850;Red;0;31;39;26;10;1;34;36;28;11
141851;Red;0;31;40;30;10;1;36;36;28;11
141852;Red;0;32;40;30;10;1;35;36;28;11
141853;Red;0;32;39;30;10;1;34;36;28;11
141854;Red;0;31;39;30;10;1;35;36;28;11
141855;Red;0;31;40;30;10;1;35;36;28;11
141856;Red;0;32;40;30;10;1;34;36;28;11
141857;Red;0;32;39;30;10;1;34;36;28;11
141858;Red;0;31;39;30;10;1;35;36;28;11
141859;Red;0;32;39;30;10;1;34;36;28;11
141860;Red;0;31;39;30;10;1;34;36;28;11
141861;Red;0;31;40;30;10;1;34;36;28;11
141862;Red;0;31;39;30;4;1;34;36;28;11
141863;Red;0;32;39;30;11;1;34;36;28;11
141864;Red;0;32;39;30;10;1;34;36;28;12
141865;Red;0;31;39;30;10;1;34;36;28;11
141866;Red;0;31;40;30;10;1;34;36;28;11
141867;Red;0;32;39;30;10;1;34;36;28;11
141868;Red;0;32;40;30;10;1;34;36;28;11
141869;Red;0;31;39;30;10;1;34;36;28;11
141870;Red;0;31;39;30;10;1;34;36;28;11
141871;Red;0;31;39;30;10;1;34;36;28;11
141872;Red;0;31;39;30;10;1;34;36;28;11
141873;Red;0;31;40;30;10;1;34;36;28;11
141874;Red;0;32;40;30;10;1;35;36;28;11
141875;Red;0;31;39;30;10;1;35;36;28;11
141876;Red;0;31;39;30;10;1;34;30;28;11
141877;Red;0;31;39;30;10;1;34;36;28;11
141878;Red;0;31;39;30;10;1;34;36;28;11
141879;Red;0;32;40;30;10;1;34;36;28;11
141880;Red;0;32;40;30;10;1;35;36;28;11
141881;Red;0;32;39;30;10;1;34;36;28;11
141882;Red;0;31;39;30;10;1;34;36;28;11
141883;Red;0;31;39;30;10;1;32;36;28;13
141884;Red;0;31;40;30;10;1;34;36;28;11
141885;Red;0;32;40;30;10;1;34;36;28;11
141886;Red;0;31;40;30;10;1;35;36;28;11
141887;Red;0;31;39;30;10;1;34;36;28;11
141888;Red;0;31;39;30;10;1;35;36;28;11
141889;Red;0;31;39;30;10;1;35;36;28;11
141890;Red;0;32;39;30;10;1;35;36;28;11
141891;Red;0;32;39;30;11;1;35;36;29;11
141892;Red;0;31;39;30;10;1;35;36;23;11
141893;Red;0;31;39;30;10;1;35;36;28;11
141894;Red;0;31;39;30;10;1;35;36;28;11
141895;Red;0;32;39;30;10;1;35;36;28;11
141896;Red;0;32;39;30;10;1;35;36;29;11
141897;Red;0;32;40;30;10;1;35;37;29;11
141898;Red;0;31;39;30;10;1;35;36;28;11
141899;Red;0;31;39;30;10;1;35;36;29;11
141900;Red;0;31;39;30;10;1;35;36;29;11
141901;Red;0;31;39;30;10;1;35;37;29;11
141902;Red;0;31;39;30;10;1;35;36;29;11
141903;Red;0;31;39;30;10;1;35;37;28;11
141904;Red;0;31;39;30;10;1;35;36;28;11
141905;Red;0;31;39;30;10;1;35;37;29;11
141906;Red;0;31;40;30;10;1;40;36;29;11
141907;Red;0;31;39;30;10;1;35;36;29;11
141908;Red;0;31;39;30;10;1;35;37;29;11
141909;Red;0;31;39;30;10;1;35;36;29;11
141910;Red;0;31;39;30;10;1;35;36;29;11
141911;Red;0;31;39;38;10;1;35;37;29;11
141912;Red;0;31;39;30;10;1;35;37;29;11
141913;Red;0;31;39;30;10;1;35;37;29;11
141914;Red;0;31;39;30;10;1;35;37;29;11
141915;Red;0;31;39;30;10;1;35;37;29;11
141916;Red;0;31;39;30;10;1;27;37;29;16
141917;Red;0;31;39;30;10;1;35;37;29;11
141918;Red;0;31;39;30;10;1;35;37;29;7
141919;Red;0;31;39;30;10;1;35;37;29;11
141920;Red;0;32;39;30;10;1;42;36;29;11
141921;Red;0;31;39;30;10;1;35;36;29;11
141922;Red;0;31;39;30;10;1;43;37;29;11
141923;Red;0;31;39;30;10;1;35;37;29;11
141924;Red;0;32;40;30;10;1;35;37;29;11
141925;Red;0;31;39;30;10;1;35;37;29;11
141926;Red;0;31;39;30;10;1;35;37;29;11
141927;Red;0;31;39;30;10;1;35;37;29;11
141928;Red;0;31;39;30;10;1;35;37;29;11
141929;Red;0;32;39;30;10;1;35;37;29;11
141930;Red;0;32;39;30;10;1;35;37;29;11
141931;Red;0;32;39;30;10;1;35;37;29;11
141932;Red;0;32;39;30;10;1;35;37;29;11
141933;Red;0;31;39;30;10;1;35;37;29;11
141934;Red;0;31;40;30;10;1;35;37;29;11
141935;Red;0;31;39;30;10;1;35;37;29;11
141936;Red;0;31;39;30;10;1;35;37;29;11
141937;Red;0;31;39;30;10;1;35;37;29;11
141938;Red;0;31;43;30;10;1;35;37;29;11
141939;Red;0;31;40;30;10;1;35;37;29;11
141940;Red;0;31;39;30;10;1;35;37;29;11
141941;Red;0;32;39;30;10;1;35;37;29;11
141942;Red;0;31;39;30;10;1;35;37;29;11
141943;Red;0;31;39;30;6;1;35;37;29;11
141944;Red;0;31;39;30;10;1;35;35;29;11
141945;Red;0;32;39;30;10;1;35;37;29;11
141946;Red;0;31;39;30;10;1;35;37;29;11
141947;Red;0;31;39;30;10;1;35;37;29;11
141948;Red;0;32;39;30;10;1;35;37;29;11
141949;Red;0;31;39;30;10;1;35;37;29;11
141950;Red;0;31;39;30;10;1;35;37;29;11
141951;Red;0;31;39;30;10;1;35;37;29;11
141952;Red;0;31;39;30;10;1;35;37;29;11
141953;Red;0;31;39;30;10;1;35;37;29;15
141954;Red;0;31;39;30;10;1;35;37;29;11
141955;Red;0;31;39;30;10;1;35;37;29;11
141956;Red;0;31;39;24;10;1;35;37;29;11
141957;Red;0;31;39;30;10;1;36;37;29;11
